GAME_ID,GAME_EVENT_ID,PLAYER_ID,player,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,result,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,converted_x,converted_y
21500012,102,1626170,Jerian Grant,New York Knicks,1,3,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,-6
21500012,114,1626170,Jerian Grant,New York Knicks,1,2,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,7
21500012,153,1626170,Jerian Grant,New York Knicks,1,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8
21500012,188,1626170,Jerian Grant,New York Knicks,2,7,53,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,26
21500012,296,1626170,Jerian Grant,New York Knicks,2,0,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-68,16
21500012,497,1626170,Jerian Grant,New York Knicks,4,8,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-237,141
21500012,612,1626170,Jerian Grant,New York Knicks,4,0,33,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,8
21500019,147,1626170,Jerian Grant,New York Knicks,2,9,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8
21500019,167,1626170,Jerian Grant,New York Knicks,2,6,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,16
21500019,377,1626170,Jerian Grant,New York Knicks,3,2,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,13
21500019,403,1626170,Jerian Grant,New York Knicks,3,0,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0
21500034,121,1626170,Jerian Grant,New York Knicks,1,1,58,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,122,16
21500034,220,1626170,Jerian Grant,New York Knicks,2,6,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,74,95
21500034,287,1626170,Jerian Grant,New York Knicks,2,1,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7
21500034,307,1626170,Jerian Grant,New York Knicks,2,0,27,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1
21500034,310,1626170,Jerian Grant,New York Knicks,2,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,0
21500034,486,1626170,Jerian Grant,New York Knicks,3,0,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2
21500034,549,1626170,Jerian Grant,New York Knicks,4,7,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,13
21500048,72,1626170,Jerian Grant,New York Knicks,1,3,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-81,170
21500048,101,1626170,Jerian Grant,New York Knicks,1,1,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,2
21500048,134,1626170,Jerian Grant,New York Knicks,2,9,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,3
21500048,301,1626170,Jerian Grant,New York Knicks,3,6,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,2
21500048,327,1626170,Jerian Grant,New York Knicks,3,3,39,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1
21500048,344,1626170,Jerian Grant,New York Knicks,3,1,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8
21500048,476,1626170,Jerian Grant,New York Knicks,4,1,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,148,154
21500048,510,1626170,Jerian Grant,New York Knicks,4,0,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,105,149
21500063,124,1626170,Jerian Grant,New York Knicks,2,11,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-74,151
21500063,186,1626170,Jerian Grant,New York Knicks,2,7,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,202,149
21500063,376,1626170,Jerian Grant,New York Knicks,3,3,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,120,218
21500063,411,1626170,Jerian Grant,New York Knicks,3,0,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2,198
21500063,419,1626170,Jerian Grant,New York Knicks,3,0,0,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-1
21500079,117,1626170,Jerian Grant,New York Knicks,1,0,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,7
21500079,373,1626170,Jerian Grant,New York Knicks,3,4,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,218
21500079,377,1626170,Jerian Grant,New York Knicks,3,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-6
21500079,405,1626170,Jerian Grant,New York Knicks,3,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-199,154
21500079,470,1626170,Jerian Grant,New York Knicks,4,8,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,-1
21500095,149,1626170,Jerian Grant,New York Knicks,2,11,35,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,23
21500095,163,1626170,Jerian Grant,New York Knicks,2,9,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-115,213
21500095,166,1626170,Jerian Grant,New York Knicks,2,9,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,122,139
21500095,387,1626170,Jerian Grant,New York Knicks,3,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,122,219
21500095,402,1626170,Jerian Grant,New York Knicks,3,0,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-104,115
21500095,421,1626170,Jerian Grant,New York Knicks,4,10,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,2
21500109,109,1626170,Jerian Grant,New York Knicks,1,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,170
21500109,406,1626170,Jerian Grant,New York Knicks,3,2,11,Missed Shot,Driving Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,89,46
21500109,446,1626170,Jerian Grant,New York Knicks,4,10,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,23
21500113,116,1626170,Jerian Grant,New York Knicks,1,0,1,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7
21500113,124,1626170,Jerian Grant,New York Knicks,2,11,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-24,252
21500113,138,1626170,Jerian Grant,New York Knicks,2,10,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-45,170
21500113,141,1626170,Jerian Grant,New York Knicks,2,9,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-119,92
21500113,150,1626170,Jerian Grant,New York Knicks,2,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-112,228
21500113,355,1626170,Jerian Grant,New York Knicks,3,1,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,69,46
21500113,386,1626170,Jerian Grant,New York Knicks,4,10,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-183,208
21500113,422,1626170,Jerian Grant,New York Knicks,4,7,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,112,101
21500130,113,1626170,Jerian Grant,New York Knicks,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,194,208
21500130,123,1626170,Jerian Grant,New York Knicks,2,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-125,218
21500130,381,1626170,Jerian Grant,New York Knicks,3,1,30,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0
21500130,406,1626170,Jerian Grant,New York Knicks,4,11,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,-1
21500130,427,1626170,Jerian Grant,New York Knicks,4,9,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,56,149
21500145,122,1626170,Jerian Grant,New York Knicks,1,0,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,26
21500145,163,1626170,Jerian Grant,New York Knicks,2,9,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-125,106
21500145,167,1626170,Jerian Grant,New York Knicks,2,9,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,70
21500145,204,1626170,Jerian Grant,New York Knicks,2,5,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,160
21500145,379,1626170,Jerian Grant,New York Knicks,4,11,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-101,175
21500145,449,1626170,Jerian Grant,New York Knicks,4,3,14,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-114,100
21500162,164,1626170,Jerian Grant,New York Knicks,2,8,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-88,46
21500162,363,1626170,Jerian Grant,New York Knicks,3,2,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,179,115
21500162,365,1626170,Jerian Grant,New York Knicks,3,2,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,11
21500162,408,1626170,Jerian Grant,New York Knicks,4,10,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,107,61
21500183,147,1626170,Jerian Grant,New York Knicks,2,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-99,224
21500183,174,1626170,Jerian Grant,New York Knicks,2,6,32,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,45,26
21500183,429,1626170,Jerian Grant,New York Knicks,4,8,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11
21500194,137,1626170,Jerian Grant,New York Knicks,2,11,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,19,-1
21500194,157,1626170,Jerian Grant,New York Knicks,2,10,5,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,31
21500194,175,1626170,Jerian Grant,New York Knicks,2,8,45,Missed Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-96,38
21500194,403,1626170,Jerian Grant,New York Knicks,3,0,26,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,20,115
21500204,138,1626170,Jerian Grant,New York Knicks,2,10,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,102,141
21500204,172,1626170,Jerian Grant,New York Knicks,2,7,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,7
21500204,181,1626170,Jerian Grant,New York Knicks,2,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,146,205
21500204,431,1626170,Jerian Grant,New York Knicks,4,8,48,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,11
21500230,131,1626170,Jerian Grant,New York Knicks,1,1,48,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-5
21500230,139,1626170,Jerian Grant,New York Knicks,1,0,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,3
21500230,188,1626170,Jerian Grant,New York Knicks,2,9,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,2
21500230,223,1626170,Jerian Grant,New York Knicks,2,6,27,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,2
21500230,413,1626170,Jerian Grant,New York Knicks,3,0,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5
21500230,456,1626170,Jerian Grant,New York Knicks,4,7,54,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,-1
21500230,521,1626170,Jerian Grant,New York Knicks,4,0,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3
21500252,136,1626170,Jerian Grant,New York Knicks,2,10,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3
21500252,419,1626170,Jerian Grant,New York Knicks,4,9,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-73,13
21500252,425,1626170,Jerian Grant,New York Knicks,4,8,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,141
21500271,104,1626170,Jerian Grant,New York Knicks,1,1,0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-130,87
21500271,111,1626170,Jerian Grant,New York Knicks,1,0,2,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,11
21500271,145,1626170,Jerian Grant,New York Knicks,2,9,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-191,62
21500271,385,1626170,Jerian Grant,New York Knicks,3,1,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8
21500271,392,1626170,Jerian Grant,New York Knicks,3,1,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7
21500271,402,1626170,Jerian Grant,New York Knicks,3,0,31,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,16
21500271,458,1626170,Jerian Grant,New York Knicks,4,7,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,26
21500271,543,1626170,Jerian Grant,New York Knicks,4,2,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,4
21500271,517,1626170,Jerian Grant,New York Knicks,4,0,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3
21500283,145,1626170,Jerian Grant,New York Knicks,2,10,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0
21500283,151,1626170,Jerian Grant,New York Knicks,2,9,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,2
21500283,374,1626170,Jerian Grant,New York Knicks,3,1,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-161,124
21500283,504,1626170,Jerian Grant,New York Knicks,4,2,59,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,23
21500295,142,1626170,Jerian Grant,New York Knicks,2,11,1,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-142,115
21500295,401,1626170,Jerian Grant,New York Knicks,4,10,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,224
21500295,501,1626170,Jerian Grant,New York Knicks,4,3,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-220,175
21500295,516,1626170,Jerian Grant,New York Knicks,4,1,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-223,134
21500295,519,1626170,Jerian Grant,New York Knicks,4,1,7,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,21
21500295,530,1626170,Jerian Grant,New York Knicks,4,0,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,13
21500307,147,1626170,Jerian Grant,New York Knicks,2,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,176,169
21500307,327,1626170,Jerian Grant,New York Knicks,3,2,5,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,26
21500307,347,1626170,Jerian Grant,New York Knicks,4,11,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,21
21500327,129,1626170,Jerian Grant,New York Knicks,2,11,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-88,223
21500327,364,1626170,Jerian Grant,New York Knicks,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,43,13
21500327,378,1626170,Jerian Grant,New York Knicks,4,10,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-132,87
21500327,386,1626170,Jerian Grant,New York Knicks,4,10,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,7
21500327,472,1626170,Jerian Grant,New York Knicks,4,3,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,148,110
21500327,485,1626170,Jerian Grant,New York Knicks,4,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,257
21500327,535,1626170,Jerian Grant,New York Knicks,4,0,6,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,183
21500388,197,1626170,Jerian Grant,New York Knicks,2,6,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,7
21500388,205,1626170,Jerian Grant,New York Knicks,2,5,38,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1
21500388,437,1626170,Jerian Grant,New York Knicks,3,0,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,36
21500388,497,1626170,Jerian Grant,New York Knicks,4,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,33,247
21500388,519,1626170,Jerian Grant,New York Knicks,4,4,16,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-78,43
21500388,565,1626170,Jerian Grant,New York Knicks,4,0,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-124,67
21500400,117,1626170,Jerian Grant,New York Knicks,2,10,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,124
21500400,125,1626170,Jerian Grant,New York Knicks,2,9,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3
21500400,358,1626170,Jerian Grant,New York Knicks,3,0,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,81,159
21500400,366,1626170,Jerian Grant,New York Knicks,4,11,28,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,11
21500400,411,1626170,Jerian Grant,New York Knicks,4,8,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,2
21500400,488,1626170,Jerian Grant,New York Knicks,4,2,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,179,164
21500400,509,1626170,Jerian Grant,New York Knicks,4,0,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,16
21500412,325,1626170,Jerian Grant,New York Knicks,4,11,49,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1
21500412,360,1626170,Jerian Grant,New York Knicks,4,8,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1
21500412,364,1626170,Jerian Grant,New York Knicks,4,7,32,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,18
21500412,384,1626170,Jerian Grant,New York Knicks,4,5,32,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,114,2
21500412,419,1626170,Jerian Grant,New York Knicks,4,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,130,11
21500424,102,1626170,Jerian Grant,New York Knicks,1,0,7,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-161,149
21500424,391,1626170,Jerian Grant,New York Knicks,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,28,52
21500424,405,1626170,Jerian Grant,New York Knicks,4,11,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,112,228
21500424,429,1626170,Jerian Grant,New York Knicks,4,9,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,61
21500424,433,1626170,Jerian Grant,New York Knicks,4,9,5,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-114,56
21500442,109,1626170,Jerian Grant,New York Knicks,1,0,0,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,45,-109,442
21500442,382,1626170,Jerian Grant,New York Knicks,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-12,278
21500442,401,1626170,Jerian Grant,New York Knicks,4,10,38,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,3
21500442,513,1626170,Jerian Grant,New York Knicks,4,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,107,228
21500442,519,1626170,Jerian Grant,New York Knicks,4,0,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,163,90
21500442,523,1626170,Jerian Grant,New York Knicks,4,0,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,257
21500469,115,1626170,Jerian Grant,New York Knicks,2,10,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7
21500469,162,1626170,Jerian Grant,New York Knicks,2,6,4,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,23
21500493,501,1626170,Jerian Grant,New York Knicks,4,3,33,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-11
21500493,538,1626170,Jerian Grant,New York Knicks,4,0,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-42,183
21500493,540,1626170,Jerian Grant,New York Knicks,4,0,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,237
21500506,407,1626170,Jerian Grant,New York Knicks,1,1,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,5,107
21500506,404,1626170,Jerian Grant,New York Knicks,1,0,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,11,263
21500506,429,1626170,Jerian Grant,New York Knicks,2,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3,31
21500506,375,1626170,Jerian Grant,New York Knicks,2,6,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,29
21500506,216,1626170,Jerian Grant,New York Knicks,3,2,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,130,110
21500506,236,1626170,Jerian Grant,New York Knicks,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,183
21500506,247,1626170,Jerian Grant,New York Knicks,4,10,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,117,232
21500506,336,1626170,Jerian Grant,New York Knicks,4,2,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-70,188
21500506,343,1626170,Jerian Grant,New York Knicks,4,1,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,16
21500506,345,1626170,Jerian Grant,New York Knicks,4,1,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-119,77
